Date,Open,High,Low,Close,Adj Close,Volume
2011-04-01,25.910000,25.955000,25.700001,25.955000,0.000000,1840
2011-04-04,25.270000,25.535000,25.264999,25.389999,0.000000,909
2011-04-05,24.424999,24.424999,24.150000,24.385000,0.000000,1458
2011-04-06,23.799999,24.070000,23.785000,23.995001,0.000000,189
2011-04-07,23.860001,24.290001,23.860001,24.195000,0.000000,830
2011-04-08,24.100000,24.450001,24.100000,24.105000,0.000000,825
2011-04-11,23.850000,23.860001,23.660000,23.700001,0.000000,820
2011-04-12,23.660000,23.660000,23.225000,23.334999,0.000000,2180
2011-04-13,23.965000,24.165001,23.965000,24.165001,0.000000,550
2011-04-14,24.695000,24.770000,24.334999,24.334999,0.000000,1042
2011-04-15,24.635000,24.955000,24.635000,24.834999,0.000000,554
2011-04-18,25.180000,25.295000,24.885000,25.160000,0.000000,1490
2011-04-19,25.285000,25.405001,25.014999,25.014999,0.000000,639
2011-04-20,25.325001,25.325001,25.150000,25.240000,0.000000,1800
2011-04-21,25.860001,26.025000,25.764999,25.764999,0.000000,1622
2011-04-26,25.844999,25.844999,25.750000,25.750000,0.000000,190
2011-04-27,25.700001,26.000000,25.700001,25.875000,0.000000,619
2011-04-28,26.084999,26.520000,25.860001,25.860001,0.000000,1752
2011-04-29,26.110001,26.245001,25.635000,25.995001,0.000000,2525
2011-05-02,26.615000,26.645000,26.615000,26.645000,0.000000,450
2011-05-03,26.485001,26.860001,26.485001,26.495001,0.000000,1230
2011-05-04,26.450001,26.495001,26.350000,26.350000,0.000000,966
2011-05-05,26.350000,26.490000,26.299999,26.490000,0.000000,232
2011-05-06,26.430000,26.575001,26.430000,26.575001,0.000000,218
2011-05-09,26.215000,26.480000,26.215000,26.480000,0.000000,500
2011-05-10,26.424999,26.424999,26.400000,26.400000,0.000000,300
2011-05-11,26.900000,26.900000,26.900000,26.900000,0.000000,100
2011-05-12,26.775000,27.000000,26.775000,27.000000,0.000000,900
2011-05-13,27.010000,27.475000,27.010000,27.475000,0.000000,15
2011-05-16,27.219999,27.309999,27.184999,27.184999,0.000000,140
2011-05-17,26.959999,26.959999,26.959999,26.959999,0.000000,0
2011-05-18,26.580000,26.990000,26.580000,26.990000,0.000000,110
2011-05-19,26.260000,26.260000,26.260000,26.260000,0.000000,0
2011-05-20,26.094999,26.639999,26.094999,26.420000,0.000000,420
2011-05-23,26.309999,26.309999,26.264999,26.270000,0.000000,350
2011-05-24,26.200001,26.200001,25.825001,26.150000,0.000000,470
2011-05-25,26.584999,26.584999,26.434999,26.434999,0.000000,390
2011-05-26,26.450001,26.469999,26.450001,26.469999,0.000000,400
2011-05-27,26.485001,26.485001,26.485001,26.485001,0.000000,0
2011-05-30,26.100000,26.395000,26.100000,26.395000,0.000000,191
2011-05-31,26.059999,26.275000,26.059999,26.254999,0.000000,630
2011-06-01,26.424999,26.424999,26.424999,26.424999,0.000000,0
2011-06-02,25.975000,25.975000,25.799999,25.799999,0.000000,100
2011-06-03,25.719999,25.719999,25.719999,25.719999,0.000000,0
2011-06-06,25.455000,25.455000,25.455000,25.455000,0.000000,0
2011-06-07,25.570000,25.830000,25.570000,25.830000,0.000000,385
2011-06-08,25.260000,25.340000,25.260000,25.340000,0.000000,50
2011-06-09,25.139999,25.450001,25.139999,25.360001,0.000000,500
2011-06-10,25.594999,25.775000,25.594999,25.775000,0.000000,100
2011-06-13,25.090000,25.100000,25.090000,25.100000,0.000000,200
2011-06-14,25.170000,25.174999,24.760000,24.760000,0.000000,575
2011-06-15,25.860001,25.860001,25.660000,25.680000,0.000000,440
2011-06-16,25.775000,26.030001,25.775000,26.030001,0.000000,200
2011-06-17,25.549999,25.549999,25.549999,25.549999,0.000000,0
2011-06-20,25.270000,25.270000,25.270000,25.270000,0.000000,0
2011-06-21,25.330000,25.450001,25.330000,25.450001,0.000000,60
2011-06-22,25.415001,25.725000,25.415001,25.495001,0.000000,100
2011-06-23,25.674999,25.674999,25.674999,25.674999,0.000000,0
2011-06-24,26.049999,26.049999,26.049999,26.049999,0.000000,0
2011-06-27,26.309999,26.309999,26.309999,26.309999,0.000000,0
2011-06-28,26.170000,26.170000,26.170000,26.170000,0.000000,0
2011-06-29,26.415001,26.415001,26.379999,26.379999,0.000000,50
2011-06-30,26.365000,26.594999,26.365000,26.594999,0.000000,140
2011-07-01,26.450001,26.700001,26.450001,26.700001,0.000000,369
2011-07-04,null,null,null,null,null,null
2011-07-05,27.184999,27.365000,27.184999,27.299999,0.000000,170
2011-07-06,27.590000,27.879999,27.590000,27.879999,0.000000,100
2011-07-07,27.844999,27.870001,27.549999,27.565001,0.000000,92
2011-07-08,27.815001,28.260000,27.815001,28.219999,0.000000,595
2011-07-11,28.190001,28.500000,28.190001,28.325001,0.000000,968
2011-07-12,28.110001,28.475000,28.110001,28.475000,0.000000,616
2011-07-13,28.379999,28.379999,28.379999,28.379999,0.000000,0
2011-07-14,28.709999,28.709999,28.695000,28.695000,0.000000,110
2011-07-15,28.504999,28.504999,28.504999,28.504999,0.000000,0
2011-07-18,28.719999,29.010000,28.584999,28.584999,0.000000,1100
2011-07-19,28.120001,28.120001,28.120001,28.120001,0.000000,0
2011-07-20,28.389999,28.410000,28.389999,28.410000,0.000000,470
2011-07-21,28.000000,28.100000,28.000000,28.100000,0.000000,50
2011-07-22,28.455000,28.469999,28.455000,28.469999,0.000000,50
2011-07-25,28.094999,28.094999,28.094999,28.094999,0.000000,0
2011-07-26,28.160000,28.504999,28.035000,28.040001,0.000000,265
2011-07-27,27.695000,27.790001,27.580000,27.580000,0.000000,600
2011-07-28,27.420000,27.775000,27.420000,27.775000,0.000000,89
2011-07-29,27.670000,27.670000,27.629999,27.629999,0.000000,3
2011-08-01,27.850000,28.000000,27.850000,28.000000,0.000000,80
2011-08-02,28.040001,28.195000,28.040001,28.195000,0.000000,144
2011-08-03,27.355000,27.365000,26.910000,26.910000,0.000000,315
2011-08-04,26.450001,26.450001,26.020000,26.219999,0.000000,797
2011-08-05,25.690001,25.760000,25.115000,25.115000,0.000000,506
2011-08-08,24.805000,25.084999,24.549999,24.549999,0.000000,1960
2011-08-09,24.344999,24.855000,24.344999,24.605000,0.000000,1002
2011-08-10,24.200001,24.290001,23.959999,24.290001,0.000000,64
2011-08-11,23.440001,23.590000,23.440001,23.530001,0.000000,730
2011-08-12,23.120001,23.600000,23.115000,23.600000,0.000000,119
2011-08-15,23.730000,23.730000,23.730000,23.730000,0.000000,0
2011-08-16,23.485001,23.514999,23.485001,23.514999,0.000000,200
2011-08-17,23.100000,23.334999,22.995001,23.334999,0.000000,700
2011-08-18,22.285000,22.379999,21.799999,21.799999,0.000000,1025
2011-08-19,21.850000,21.924999,21.850000,21.924999,0.000000,100
2011-08-22,21.125000,21.250000,21.059999,21.250000,0.000000,615
2011-08-23,21.295000,21.535000,21.295000,21.510000,0.000000,470
2011-08-24,21.174999,21.174999,20.940001,20.940001,0.000000,100
2011-08-25,22.120001,22.120001,21.799999,21.799999,0.000000,1421
2011-08-26,21.850000,22.280001,21.799999,21.799999,0.000000,2108
2011-08-29,21.540001,21.750000,21.530001,21.750000,0.000000,570
2011-08-30,21.730000,21.870001,21.730000,21.870001,0.000000,900
2011-08-31,22.245001,22.245001,22.245001,22.245001,0.000000,0
2011-09-01,23.065001,23.360001,22.990000,22.990000,0.000000,422
2011-09-02,22.795000,22.860001,22.705000,22.705000,0.000000,1500
2011-09-05,21.889999,22.580000,21.889999,22.580000,0.000000,300
2011-09-06,21.600000,21.600000,21.215000,21.514999,0.000000,1310
2011-09-07,null,null,null,null,null,null
2011-09-08,null,null,null,null,null,null
2011-09-09,21.650000,21.844999,21.650000,21.844999,0.000000,75
2011-09-12,null,null,null,null,null,null
2011-09-13,null,null,null,null,null,null
2011-09-14,null,null,null,null,null,null
2011-09-15,null,null,null,null,null,null
2011-09-16,null,null,null,null,null,null
2011-09-19,22.945000,22.985001,22.945000,22.985001,0.000000,100
2011-09-20,22.650000,22.705000,22.650000,22.705000,0.000000,500
2011-09-21,22.570000,22.820000,22.570000,22.820000,0.000000,5
2011-09-22,21.745001,22.045000,21.745001,21.985001,0.000000,400
2011-09-23,21.450001,21.450001,21.450001,21.450001,0.000000,0
2011-09-26,21.870001,21.870001,21.709999,21.709999,0.000000,300
2011-09-27,22.290001,22.510000,22.100000,22.510000,0.000000,430
2011-09-28,22.094999,22.094999,22.094999,22.094999,0.000000,0
2011-09-29,22.174999,22.174999,22.174999,22.174999,0.000000,0
2011-09-30,21.969999,21.969999,21.969999,21.969999,0.000000,0
2011-10-03,21.945000,21.945000,21.945000,21.945000,0.000000,0
2011-10-04,21.600000,21.600000,21.600000,21.600000,0.000000,0
2011-10-05,21.344999,21.344999,21.344999,21.344999,0.000000,0
2011-10-06,21.715000,21.715000,21.715000,21.715000,0.000000,100
2011-10-07,21.469999,21.469999,21.469999,21.469999,0.000000,0
2011-10-10,21.360001,21.400000,21.360001,21.400000,0.000000,500
2011-10-11,22.320000,22.355000,22.320000,22.355000,0.000000,400
2011-10-12,21.850000,21.850000,21.850000,21.850000,0.000000,0
2011-10-13,21.525000,21.525000,21.525000,21.525000,0.000000,0
2011-10-14,21.070000,21.070000,21.070000,21.070000,0.000000,0
2011-10-17,21.684999,21.684999,21.684999,21.684999,0.000000,0
2011-10-18,22.260000,22.260000,22.260000,22.260000,0.000000,0
2011-10-19,22.235001,22.235001,22.205000,22.205000,0.000000,400
2011-10-20,21.799999,21.799999,21.799999,21.799999,0.000000,0
2011-10-21,21.584999,21.584999,21.584999,21.584999,0.000000,0
2011-10-24,22.035000,22.035000,22.035000,22.035000,0.000000,0
2011-10-25,22.065001,22.065001,22.065001,22.065001,0.000000,0
2011-10-26,22.000000,22.000000,22.000000,22.000000,0.000000,0
2011-10-27,22.389999,22.389999,22.389999,22.389999,0.000000,0
2011-10-28,22.785000,22.785000,22.785000,22.785000,0.000000,0
2011-10-31,21.820000,21.820000,20.995001,21.490000,0.000000,2200
2011-11-01,22.190001,22.320000,22.174999,22.174999,0.000000,541
2011-11-02,21.385000,21.385000,21.299999,21.299999,0.000000,2800
2011-11-03,21.690001,21.719999,21.690001,21.719999,0.000000,220
2011-11-04,22.080000,22.080000,22.080000,22.080000,0.000000,0
2011-11-07,21.915001,21.915001,21.915001,21.915001,0.000000,0
2011-11-08,21.434999,21.760000,21.434999,21.760000,0.000000,500
2011-11-09,21.629999,21.629999,21.629999,21.629999,0.000000,0
2011-11-10,21.424999,21.424999,21.424999,21.424999,0.000000,0
2011-11-11,21.410000,21.410000,21.410000,21.410000,0.000000,119
2011-11-14,21.410000,21.410000,21.410000,21.410000,0.000000,0
2011-11-15,21.575001,21.815001,21.575001,21.815001,0.000000,66
2011-11-16,21.375000,21.535000,21.355000,21.459999,0.000000,1200
2011-11-17,21.555000,21.870001,21.555000,21.870001,0.000000,200
2011-11-18,21.129999,21.129999,21.129999,21.129999,0.000000,0
2011-11-21,20.600000,20.680000,20.600000,20.680000,0.000000,120
2011-11-22,20.990000,20.990000,20.975000,20.975000,0.000000,300
2011-11-23,20.945000,20.945000,20.945000,20.945000,0.000000,0
2011-11-24,21.170000,21.350000,21.170000,21.350000,0.000000,4
2011-11-25,21.434999,21.500000,21.434999,21.500000,0.000000,80
2011-11-28,22.299999,22.299999,22.299999,22.299999,0.000000,0
2011-11-29,22.855000,22.860001,22.719999,22.719999,0.000000,900
2011-11-30,22.900000,23.235001,22.900000,23.235001,0.000000,200
2011-12-01,23.655001,23.655001,23.655001,23.655001,0.000000,0
2011-12-02,23.540001,23.540001,23.540001,23.540001,0.000000,0
2011-12-05,23.395000,23.395000,23.395000,23.395000,0.000000,0
2011-12-06,23.570999,23.570999,23.570999,23.570999,0.000000,0
2011-12-07,23.749001,23.749001,23.749001,23.749001,0.000000,0
2011-12-08,23.433001,23.433001,23.433001,23.433001,0.000000,0
2011-12-09,23.551001,23.551001,23.551001,23.551001,0.000000,0
2011-12-12,23.577999,23.886999,23.577999,23.629000,0.000000,243
2011-12-13,23.061001,23.495001,23.061001,23.495001,0.000000,95
2011-12-14,22.819000,22.819000,22.819000,22.819000,0.000000,0
2011-12-15,22.468000,22.486000,22.468000,22.486000,0.000000,166
2011-12-16,22.177999,22.177999,22.177999,22.177999,0.000000,0
2011-12-19,22.025000,22.025000,22.025000,22.025000,0.000000,0
2011-12-20,22.275999,22.371000,22.275999,22.371000,0.000000,25
2011-12-21,22.662001,23.007000,22.662001,22.950001,0.000000,1120
2011-12-22,22.677999,22.677999,22.677999,22.677999,0.000000,0
2011-12-23,22.660000,22.954000,22.660000,22.954000,0.000000,275
2011-12-27,22.870001,22.870001,22.870001,22.870001,0.000000,100
2011-12-28,22.917999,23.016001,22.917999,23.016001,0.000000,100
2011-12-29,23.007999,23.007999,23.007999,23.007999,0.000000,0
2011-12-30,23.226999,23.270000,23.224001,23.224001,0.000000,120
2012-01-02,23.427999,23.427999,23.427999,23.427999,0.000000,60
2012-01-03,23.523001,23.801001,23.523001,23.801001,0.000000,314
2012-01-04,24.158001,24.337000,24.158001,24.337000,0.000000,205
2012-01-05,24.628000,24.841999,24.628000,24.642000,0.000000,190
2012-01-09,24.938000,24.938000,24.938000,24.938000,0.000000,0
2012-01-10,25.216000,25.216000,25.216000,25.216000,0.000000,0
2012-01-11,25.063000,25.163000,25.063000,25.163000,0.000000,200
2012-01-12,25.150000,25.158001,24.973000,25.158001,0.000000,3388
2012-01-13,25.764000,25.912001,25.764000,25.912001,0.000000,155
2012-01-16,26.099001,26.099001,26.077000,26.077000,0.000000,400
2012-01-17,26.191999,26.191999,26.191999,26.191999,0.000000,0
2012-01-18,26.075001,26.159000,25.568001,26.159000,0.000000,3730
2012-01-19,25.992001,26.048000,25.992001,26.048000,0.000000,21
2012-01-20,26.436001,26.753000,26.436001,26.753000,0.000000,300
2012-01-23,26.798000,26.798000,26.587999,26.587999,0.000000,350
2012-01-24,26.475000,26.475000,26.475000,26.475000,0.000000,0
2012-01-25,27.056000,27.056000,27.056000,27.056000,0.000000,0
2012-01-26,26.806000,26.806000,26.806000,26.806000,0.000000,0
2012-01-27,26.558001,26.667000,26.558001,26.667000,0.000000,165
2012-01-30,26.455999,26.455999,26.455999,26.455999,0.000000,0
2012-01-31,25.688999,25.875000,25.415001,25.875000,0.000000,719
2012-02-01,26.650999,26.650999,26.650999,26.650999,0.000000,0
2012-02-02,27.028999,27.121000,27.028999,27.042999,0.000000,225
2012-02-03,26.599001,26.599001,26.599001,26.599001,0.000000,0
2012-02-06,27.509001,27.509001,27.337000,27.337000,0.000000,1115
2012-02-07,27.118000,27.118000,27.118000,27.118000,0.000000,0
2012-02-08,27.625999,27.681999,27.625999,27.681999,0.000000,74
2012-02-09,27.334999,27.334999,27.334999,27.334999,0.000000,0
2012-02-10,26.816999,26.816999,26.714001,26.714001,0.000000,60
2012-02-13,26.943001,27.042000,26.555000,27.042000,0.000000,1459
2012-02-14,27.187000,27.253000,27.187000,27.253000,0.000000,990
2012-02-15,27.830000,27.830000,27.806000,27.806000,0.000000,200
2012-02-16,27.889000,28.033001,27.889000,27.997999,0.000000,7975
2012-02-17,28.312000,28.570000,28.278999,28.570000,0.000000,1064
2012-02-20,28.212000,28.212000,28.212000,28.212000,0.000000,150
2012-02-21,27.583000,27.665001,27.583000,27.665001,0.000000,30
2012-02-22,28.134001,28.134001,28.134001,28.134001,0.000000,0
2012-02-23,28.179001,28.349001,28.117001,28.117001,0.000000,243
2012-02-24,28.591000,28.591000,28.507999,28.507999,0.000000,280
2012-02-27,28.750000,28.987000,28.424999,28.424999,0.000000,2690
2012-02-28,28.360001,28.858000,28.360001,28.858000,0.000000,650
2012-02-29,28.395000,28.395000,28.395000,28.395000,0.000000,0
2012-03-01,28.396999,28.636000,28.396999,28.636000,0.000000,250
2012-03-02,28.419001,28.445000,28.408001,28.445000,0.000000,1400
2012-03-05,28.316999,28.382999,27.771999,27.771999,0.000000,890
2012-03-06,27.739000,27.739000,27.382000,27.382000,0.000000,200
2012-03-07,27.924999,28.290001,27.924999,28.290001,0.000000,170
2012-03-08,28.124001,28.124001,28.124001,28.124001,0.000000,0
2012-03-09,28.743000,28.954000,28.730000,28.954000,0.000000,185
2012-03-12,28.657000,28.657000,28.503000,28.503000,0.000000,500
2012-03-13,28.556000,28.650000,28.556000,28.650000,0.000000,24
2012-03-14,29.225000,29.225000,29.082001,29.082001,0.000000,1650
2012-03-15,29.968000,30.111000,29.968000,30.111000,0.000000,270
2012-03-16,29.783001,30.084000,29.783001,29.799999,0.000000,190
2012-03-19,29.542000,29.674999,29.250000,29.250000,0.000000,650
2012-03-20,29.378000,29.378000,28.857000,28.857000,0.000000,1409
2012-03-21,28.737000,28.820000,28.737000,28.820000,0.000000,170
2012-03-22,29.554001,29.608000,29.554001,29.608000,0.000000,665
2012-03-23,28.934999,28.934999,28.934999,28.934999,0.000000,0
2012-03-26,28.729000,28.729000,28.591000,28.591000,0.000000,176
2012-03-27,29.362000,29.368999,29.301001,29.301001,0.000000,228
2012-03-28,29.212999,29.212999,29.212999,29.212999,0.000001,0
2012-03-29,28.681999,28.681999,28.681999,28.681999,0.000001,0
2012-03-30,28.601999,28.601999,28.573000,28.573000,0.000001,5
2012-04-02,28.834000,28.834000,28.834000,28.834000,0.000001,0
2012-04-03,29.115000,29.115000,29.115000,29.115000,0.000001,0
2012-04-04,28.278999,28.278999,28.247999,28.250000,0.000001,485
2012-04-05,28.240000,28.302000,28.240000,28.302000,0.000001,385
2012-04-10,27.534000,27.534000,27.372999,27.372999,0.000001,80
2012-04-11,27.267000,27.577999,27.263000,27.523001,0.000001,850
2012-04-12,27.433001,27.433001,27.417999,27.424999,0.000001,1500
2012-04-13,27.118999,27.142000,27.118999,27.142000,0.000001,50
2012-04-16,27.181999,27.181999,27.181999,27.181999,0.000001,75
2012-04-17,26.806999,26.806999,26.806999,26.806999,0.000001,238
2012-04-18,27.254000,27.308001,26.985001,26.985001,0.000001,405
2012-04-19,26.983999,27.000999,26.983999,27.000999,0.000001,208
2012-04-20,26.610001,26.610001,26.610001,26.610001,0.000001,0
2012-04-23,26.738001,26.912001,26.625999,26.625999,0.000001,318
2012-04-24,26.818001,26.818001,26.818001,26.818001,0.000001,0
2012-04-25,26.608000,26.608000,26.608000,26.608000,0.000001,0
2012-04-26,26.816000,26.899000,26.816000,26.899000,0.000001,180
2012-04-27,27.063000,27.398001,27.063000,27.398001,0.000001,100
2012-04-30,27.620001,27.620001,27.620001,27.620001,0.000001,0
2012-05-02,26.392000,26.646000,26.392000,26.646000,0.000001,60
2012-05-03,26.587999,26.587999,26.559999,26.559999,0.000001,100
2012-05-04,26.573000,26.573000,26.573000,26.573000,0.000001,0
2012-05-07,25.816000,25.816000,25.549000,25.549000,0.000001,450
2012-05-08,25.767000,25.767000,25.767000,25.767000,0.000001,0
2012-05-09,26.216000,26.216000,26.216000,26.216000,0.000001,0
2012-05-10,26.162001,26.162001,26.162001,26.162001,0.000001,0
2012-05-11,26.601000,26.601000,26.601000,26.601000,0.000001,200
2012-05-14,26.459000,26.459000,26.459000,26.459000,0.000001,20
2012-05-15,25.716000,25.716000,25.716000,25.716000,0.000001,0
2012-05-16,25.284000,25.284000,25.284000,25.284000,0.000001,0
2012-05-18,25.431000,25.695000,25.431000,25.695000,0.000001,52
2012-05-21,25.142000,25.142000,25.142000,25.142000,0.000001,180
2012-05-22,25.368999,25.389000,25.368999,25.389000,0.000001,40
2012-05-23,25.235001,25.500999,25.216000,25.350000,0.000001,385
2012-05-24,25.091999,25.554001,25.091999,25.554001,0.000001,66
2012-05-25,25.264999,25.264999,25.264999,25.264999,0.000001,0
2012-05-29,25.476000,25.487000,25.476000,25.487000,0.000001,100
2012-05-30,25.829000,25.874001,25.829000,25.874001,0.000001,400
2012-05-31,25.379000,25.379000,25.379000,25.379000,0.000001,0
2012-06-01,25.225000,25.266001,24.841000,24.841000,0.000001,200
2012-06-04,24.233000,24.233000,24.233000,24.233000,0.000001,0
2012-06-05,24.480000,24.840000,24.480000,24.840000,0.000001,80
2012-06-06,25.124001,25.124001,25.124001,25.124001,0.000001,0
2012-06-08,25.007999,25.007999,25.007999,25.007999,0.000001,0
2012-06-11,25.329000,25.329000,25.110001,25.110001,0.000001,50
2012-06-12,25.160000,25.160000,25.160000,25.160000,0.000001,0
2012-06-13,25.410000,25.410000,25.410000,25.410000,0.000001,0
2012-06-14,25.368000,25.368000,25.368000,25.368000,0.000001,0
2012-06-15,25.231001,25.440001,25.231001,25.440001,0.000001,500
2012-06-18,25.318001,25.318001,25.318001,25.318001,0.000001,0
2012-06-19,25.403999,25.403999,25.403999,25.403999,0.000001,0
2012-06-20,25.650000,25.650000,25.650000,25.650000,0.000001,0
2012-06-21,26.263000,26.289000,26.118000,26.118000,0.000001,275
2012-06-22,26.424000,26.424000,26.424000,26.424000,0.000001,0
2012-06-25,26.382999,26.382999,26.382999,26.382999,0.000001,0
2012-06-26,26.097000,26.097000,26.097000,26.097000,0.000001,0
2012-06-27,26.111000,26.115999,26.111000,26.115999,0.000003,100
2012-06-28,26.648001,26.840000,26.648001,26.840000,0.000003,1
2012-06-29,27.385000,27.584999,27.385000,27.584999,0.000003,100
2012-07-02,27.101999,27.101999,27.101999,27.101999,0.000003,0
2012-07-03,27.062000,27.438999,27.062000,27.438999,0.000003,2000
2012-07-04,27.030001,27.184000,27.030001,27.184000,0.000003,100
2012-07-05,27.164000,27.164000,27.164000,27.164000,0.000003,0
2012-07-06,27.209000,27.209000,27.209000,27.209000,0.000003,0
2012-07-09,26.615999,26.615999,26.615999,26.615999,0.000003,0
2012-07-10,26.266001,26.266001,26.266001,26.266001,0.000003,17
2012-07-11,26.384001,26.384001,26.384001,26.384001,0.000003,0
2012-07-12,25.681000,25.681000,25.681000,25.681000,0.000003,0
2012-07-13,25.608000,25.851999,25.608000,25.851999,0.000003,5
2012-07-16,25.580999,25.580999,25.580999,25.580999,0.000003,0
2012-07-17,25.287001,25.287001,25.287001,25.287001,0.000003,0
2012-07-18,25.426001,25.426001,25.426001,25.426001,0.000003,0
2012-07-19,25.964001,25.964001,25.964001,25.964001,0.000003,0
2012-07-20,25.704000,26.027000,25.704000,26.027000,0.000003,190
2012-07-23,25.684999,25.684999,25.396999,25.396999,0.000003,25
2012-07-24,25.350000,25.350000,25.294001,25.294001,0.000003,225
2012-07-25,24.905001,25.534000,24.905001,25.534000,0.000003,4000
2012-07-26,25.348000,25.348000,25.090000,25.090000,0.000003,500
2012-07-27,25.820999,25.820999,25.820999,25.820999,0.000003,0
2012-07-30,25.809000,25.809000,25.809000,25.809000,0.000003,0
2012-07-31,26.716999,26.716999,25.899000,25.899000,0.000003,1180
2012-08-01,24.851000,24.851000,24.153999,24.153999,0.000003,245
2012-08-02,24.905001,25.034000,24.905001,25.034000,0.000003,100
2012-08-03,25.223000,25.223000,25.223000,25.223000,0.000003,0
2012-08-06,25.490000,25.805000,25.490000,25.642000,0.000003,107
2012-08-07,25.837000,25.837000,25.837000,25.837000,0.000003,0
2012-08-08,26.122000,26.122000,26.122000,26.122000,0.000003,0
2012-08-09,26.384001,26.507999,26.384001,26.507999,0.000003,150
2012-08-10,26.063999,26.121000,25.788000,26.100000,0.000003,1075
2012-08-13,26.011999,26.011999,26.011999,26.011999,0.000003,0
2012-08-14,25.836000,25.836000,25.836000,25.836000,0.000003,0
2012-08-15,25.903999,25.903999,25.903999,25.903999,0.000003,0
2012-08-16,26.368000,26.368000,26.200001,26.200001,0.000003,100
2012-08-17,26.843000,26.843000,26.843000,26.843000,0.000003,0
2012-08-20,26.877001,26.938000,26.877001,26.938000,0.000003,200
2012-08-21,26.982000,26.982000,26.982000,26.982000,0.000003,0
2012-08-22,26.719999,26.982000,26.719999,26.982000,0.000003,370
2012-08-23,26.756001,26.756001,26.747000,26.747000,0.000003,355
2012-08-24,26.259001,26.537001,26.259001,26.410999,0.000003,200
2012-08-27,26.417999,26.417999,26.417999,26.417999,0.000003,0
2012-08-28,25.973000,26.235001,25.973000,26.235001,0.000003,96
2012-08-29,25.806999,25.823000,25.806999,25.823000,0.000003,487
2012-08-30,25.391001,25.391001,25.391001,25.391001,0.000003,0
2012-08-31,25.083000,25.083000,25.083000,25.083000,0.000003,0
2012-09-03,24.806000,24.806000,24.799999,24.799999,0.000003,50
2012-09-04,24.875000,24.875000,24.875000,24.875000,0.000003,0
2012-09-05,24.816000,24.816000,24.816000,24.816000,0.000003,0
2012-09-06,24.892000,24.892000,24.892000,24.892000,0.000003,0
2012-09-07,25.938000,25.938000,25.938000,25.938000,0.000003,0
2012-09-10,25.816999,26.049999,25.816999,26.049999,0.000003,200
2012-09-11,25.775999,25.775999,25.724001,25.724001,0.000003,100
2012-09-12,26.117001,26.139000,26.117001,26.139000,0.000003,99
2012-09-13,25.973000,26.153999,25.973000,26.153999,0.000003,40
2012-09-14,26.250000,26.250000,26.250000,26.250000,0.000003,0
2012-09-17,26.226999,26.495001,25.980000,25.980000,0.000003,232
2012-09-18,25.172001,25.172001,25.172001,25.172001,0.000003,0
2012-09-19,25.670000,26.256001,25.670000,25.961000,0.000003,318
2012-09-20,25.718000,26.065001,25.718000,26.065001,0.000003,20
2012-09-21,25.488001,25.653000,25.488001,25.653000,0.000003,350
2012-09-24,25.132999,25.132999,25.132999,25.132999,0.000003,0
2012-09-25,25.426001,25.426001,25.426001,25.426001,0.000003,0
2012-09-26,24.254999,24.299000,24.243999,24.243999,0.000010,136
2012-09-27,24.386999,24.580999,24.386999,24.580999,0.000011,397
2012-09-28,23.620001,23.620001,23.555000,23.555000,0.000010,150
2012-10-01,23.462000,23.672001,23.462000,23.672001,0.000010,500
2012-10-02,23.525999,23.525999,23.525999,23.525999,0.000010,0
2012-10-04,23.792000,23.792000,23.792000,23.792000,0.000010,200
2012-10-05,23.700001,24.157000,23.642000,23.642000,0.000010,499
2012-10-08,23.628000,23.655001,23.500000,23.655001,0.000010,610
2012-10-09,23.299999,23.502001,23.299999,23.388000,0.000010,408
2012-10-10,23.084000,23.084000,23.084000,23.084000,0.000010,0
2012-10-11,22.962000,23.138000,22.962000,23.138000,0.000010,45
2012-10-12,22.934000,22.934000,22.934000,22.934000,0.000010,0
2012-10-15,23.827000,23.895000,23.827000,23.895000,0.000010,205
2012-10-16,23.785999,24.087999,23.785999,24.087999,0.000010,125
2012-10-17,23.766001,23.804001,23.766001,23.804001,0.000010,250
2012-10-18,24.771999,24.771999,24.389999,24.389999,0.000010,900
2012-10-19,24.770000,24.900000,24.770000,24.900000,0.000011,100
2012-10-22,25.013000,25.013000,25.013000,25.013000,0.000011,0
2012-10-23,24.912001,25.136000,24.802999,24.802999,0.000011,277
2012-10-24,24.559999,24.559999,24.559999,24.559999,0.000011,0
2012-10-25,24.773001,24.773001,24.773001,24.773001,0.000011,0
2012-10-26,24.183001,24.339001,24.183001,24.339001,0.000010,114
2012-10-29,23.020000,23.020000,23.020000,23.020000,0.000010,0
2012-10-30,22.999001,22.999001,22.563000,22.770000,0.000010,343
2012-10-31,22.610001,23.360001,22.610001,23.351999,0.000010,284
2012-11-02,23.198000,23.198000,23.198000,23.198000,0.000010,0
2012-11-05,24.084999,24.108000,24.084999,24.108000,0.000010,200
2012-11-06,23.997000,24.195999,23.974001,24.195999,0.000010,300
2012-11-07,23.950001,23.950001,23.646000,23.646000,0.000010,375
2012-11-08,23.346001,23.613001,23.346001,23.502001,0.000010,750
2012-11-09,23.385000,23.393999,23.385000,23.393999,0.000010,150
2012-11-12,23.096001,23.473000,23.096001,23.473000,0.000010,500
2012-11-13,23.167000,23.167000,23.167000,23.167000,0.000010,0
2012-11-14,23.002001,23.079000,23.002001,23.079000,0.000010,130
2012-11-15,23.850000,24.006001,23.850000,24.006001,0.000010,25
